"TDH","15.140","117.310.000","60.220","464.900.000","-45.080","-347.590.000","45.443.844","8.66%"
"LIX","1.040","56.170.000","47.480","2.564.380.000","-46.440","-2.508.210.000","12.155.885","11.48%"
"SAV","0","0","50.130","859.830.000","-50.130","-859.830.000","590.426","44.96%"
"SJF","18.080","36.416.400","68.230","137.342.300","-50.150","-100.925.900","38.252.906","0.70%"
"BIC","9.080","178.570.000","61.750","1.193.230.000","-52.670","-1.014.660.000","2.449.903","46.91%"
"DBC","3.980","168.730.000","60.020","2.519.560.000","-56.040","-2.350.830.000","49.256.117","1.98%"
"HQC","0","0","59.620","95.988.200","-59.620","-95.988.200","225.243.419","1.74%"
"NT2","16.280","369.830.000","78.060","1.772.120.000","-61.780","-1.402.290.000","85.486.999","19.30%"
"VHC","106.300","4.709.724.500","172.530","7.690.475.500","-66.230","-2.980.751.000","123.343.584","32.74%"
"CVT","3.580","187.274.000","77.620","4.185.578.000","-74.040","-3.998.304.000","33.594.815","8.44%"
"BWE","7.950","247.985.500","90.820","2.890.214.000","-82.870","-2.642.228.500","64.215.070","18.44%"
"GAS","91.220","7.541.490.000","176.120","14.622.373.000","-84.900","-7.080.883.000","879.485.882","3.08%"
"SJD","0","0","91.940","1.596.756.000","-91.940","-1.596.756.000","16.538.792","25.03%"
"VIC","256.410","26.735.335.000","366.460","37.924.551.000","-110.050","-11.189.216.000","770.706.973","13.89%"
"KSB","20.560","549.478.000","132.410","3.543.996.000","-111.850","-2.994.518.000","22.967.863","13.37%"
"E1VFVN30","313.640","5.065.497.100","452.340","7.339.144.000","-138.700","-2.273.646.900","9.594.720","83.91%"
"ROS","7.500","16.210.000","149.150","321.930.000","-141.650","-305.720.000","269.166.035","1.58%"
"LCG","84.500","976.259.500","274.650","3.179.602.000","-190.150","-2.203.342.500","21.929.766","36.53%"
"KDH","188.770","5.008.810.000","398.720","10.566.020.000","-209.950","-5.557.210.000","57.858.887","39.00%"
"GEG","47.330","765.848.000","281.170","4.507.078.500","-233.840","-3.741.230.500","33.979.910","38.80%"
"PVT","140.740","1.752.683.000","378.500","4.711.707.000","-237.760","-2.959.024.000","90.488.121","16.85%"
"DXG","729.880","10.289.220.000","1.000.000","14.108.200.000","-270.120","-3.818.980.000","65.769.884","36.35%"
"TCM","0","0","292.320","10.719.032.000","-292.320","-10.719.032.000","9","46.18%"
"TCH","216.220","4.158.750.000","620.880","11.809.769.000","-404.660","-7.651.019.000","160.215.363","4.86%"
"HAH","46.460","752.650.000","667.640","10.835.020.000","-621.180","-10.082.370.000","15.250.505","17.74%"
"VOS","379.000","685.140.000","1.001.000","1.811.810.000","-622.000","-1.126.670.000","65.253.500","2.39%"
"FRT","23.250","574.980.000","1.066.150","26.100.090.000","-1.042.900","-25.525.110.000","12.820.914","32.77%"
"POW","407.990","4.104.439.900","1.455.280","14.604.431.000","-1.047.290","-10.499.991.100","933.501.179","9.14%"
"HPG","959.420","33.984.710.000","2.078.900","73.522.720.000","-1.119.480","-39.538.010.000","527.512.394","33.08%"
"GMD","15.050","415.390.000","2.365.580","66.642.450.000","-2.350.530","-66.227.060.000","50.880","48.98%"
